id,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
5RWzKLxXVzkJQ702yWfp1w,0.457,https://api.spotify.com/v1/audio-analysis/5RWzKLxXVzkJQ702yWfp1w,0.518,492760,0.159,0.0724,5,0.175,-16.645,0,0.06,63.841,4,https://api.spotify.com/v1/tracks/5RWzKLxXVzkJQ702yWfp1w,audio_features,spotify:track:5RWzKLxXVzkJQ702yWfp1w,0.351
0hY1lriPizkVAlt4XXx1pG,0.857,https://api.spotify.com/v1/audio-analysis/0hY1lriPizkVAlt4XXx1pG,0.634,673840,0.668,0.915,5,0.252,-10.344,1,0.0529,137.34,4,https://api.spotify.com/v1/tracks/0hY1lriPizkVAlt4XXx1pG,audio_features,spotify:track:0hY1lriPizkVAlt4XXx1pG,0.644
2nWHzbBWBOePUvAImQv2So,0.0317,https://api.spotify.com/v1/audio-analysis/2nWHzbBWBOePUvAImQv2So,0.878,325133,0.951,0.544,7,0.0614,-5.077,1,0.069,111.334,4,https://api.spotify.com/v1/tracks/2nWHzbBWBOePUvAImQv2So,audio_features,spotify:track:2nWHzbBWBOePUvAImQv2So,0.607
1GAJG25Z6KsqrSw6Bm3u7y,0.974,https://api.spotify.com/v1/audio-analysis/1GAJG25Z6KsqrSw6Bm3u7y,0.612,339533,0.0108,0.00305,1,0.292,-24.112,1,0.0601,94.636,4,https://api.spotify.com/v1/tracks/1GAJG25Z6KsqrSw6Bm3u7y,audio_features,spotify:track:1GAJG25Z6KsqrSw6Bm3u7y,0.428
5Jafpcu72SIeaOVk4Gboa2,0.994,https://api.spotify.com/v1/audio-analysis/5Jafpcu72SIeaOVk4Gboa2,0.447,292493,0.439,0.923,7,0.127,-11.853,0,0.0908,83.382,3,https://api.spotify.com/v1/tracks/5Jafpcu72SIeaOVk4Gboa2,audio_features,spotify:track:5Jafpcu72SIeaOVk4Gboa2,0.223
58ylMBq2yqYdHyevarkNWa,0.907,https://api.spotify.com/v1/audio-analysis/58ylMBq2yqYdHyevarkNWa,0.524,322000,0.222,0.00124,3,0.0544,-8.967,1,0.0346,120.71,4,https://api.spotify.com/v1/tracks/58ylMBq2yqYdHyevarkNWa,audio_features,spotify:track:58ylMBq2yqYdHyevarkNWa,0.325
6AAxndfN25URaM9zQJfWbU,0.967,https://api.spotify.com/v1/audio-analysis/6AAxndfN25URaM9zQJfWbU,0.574,169533,0.0775,0.54,8,0.109,-17.753,1,0.0482,126.923,4,https://api.spotify.com/v1/tracks/6AAxndfN25URaM9zQJfWbU,audio_features,spotify:track:6AAxndfN25URaM9zQJfWbU,0.523
3MYojP082i6SdgmUxZWgMu,0.822,https://api.spotify.com/v1/audio-analysis/3MYojP082i6SdgmUxZWgMu,0.459,660400,0.187,0.382,1,0.104,-15.31,1,0.0473,143.059,4,https://api.spotify.com/v1/tracks/3MYojP082i6SdgmUxZWgMu,audio_features,spotify:track:3MYojP082i6SdgmUxZWgMu,0.259
23aDP04QX8MAHA99FLaPtN,0.412,https://api.spotify.com/v1/audio-analysis/23aDP04QX8MAHA99FLaPtN,0.467,299507,0.316,0.000351,9,0.094,-12.072,0,0.0297,81.013,4,https://api.spotify.com/v1/tracks/23aDP04QX8MAHA99FLaPtN,audio_features,spotify:track:23aDP04QX8MAHA99FLaPtN,0.252
79fXdfpOPGaXO1gfdq2onl,0.978,https://api.spotify.com/v1/audio-analysis/79fXdfpOPGaXO1gfdq2onl,0.507,181827,0.0677,2.74e-05,2,0.132,-13.766,0,0.0406,105.393,5,https://api.spotify.com/v1/tracks/79fXdfpOPGaXO1gfdq2onl,audio_features,spotify:track:79fXdfpOPGaXO1gfdq2onl,0.355
5wRlH3diPDfn9jv91hxkUy,0.93,https://api.spotify.com/v1/audio-analysis/5wRlH3diPDfn9jv91hxkUy,0.336,314493,0.328,0.732,7,0.111,-15.005,0,0.0386,184.007,3,https://api.spotify.com/v1/tracks/5wRlH3diPDfn9jv91hxkUy,audio_features,spotify:track:5wRlH3diPDfn9jv91hxkUy,0.222
4hHbeIIKO5Y5uLyIEbY9Gn,0.845,https://api.spotify.com/v1/audio-analysis/4hHbeIIKO5Y5uLyIEbY9Gn,0.574,199093,0.338,0.0,6,0.165,-11.376,1,0.042,67.008,4,https://api.spotify.com/v1/tracks/4hHbeIIKO5Y5uLyIEbY9Gn,audio_features,spotify:track:4hHbeIIKO5Y5uLyIEbY9Gn,0.493
2YQD4iZibMN2lwy7OfAaDe,0.178,https://api.spotify.com/v1/audio-analysis/2YQD4iZibMN2lwy7OfAaDe,0.558,296733,0.789,0.0129,0,0.794,-13.697,1,0.229,132.926,4,https://api.spotify.com/v1/tracks/2YQD4iZibMN2lwy7OfAaDe,audio_features,spotify:track:2YQD4iZibMN2lwy7OfAaDe,0.58
4Tq2fWpX1nLCkMSOPkYb1Y,0.827,https://api.spotify.com/v1/audio-analysis/4Tq2fWpX1nLCkMSOPkYb1Y,0.614,576173,0.233,0.198,5,0.13,-18.964,0,0.0568,126.256,4,https://api.spotify.com/v1/tracks/4Tq2fWpX1nLCkMSOPkYb1Y,audio_features,spotify:track:4Tq2fWpX1nLCkMSOPkYb1Y,0.448
7dQKp25fu61q8xqxPBm17O,0.799,https://api.spotify.com/v1/audio-analysis/7dQKp25fu61q8xqxPBm17O,0.559,212720,0.129,2.05e-06,7,0.111,-19.489,0,0.0677,123.377,4,https://api.spotify.com/v1/tracks/7dQKp25fu61q8xqxPBm17O,audio_features,spotify:track:7dQKp25fu61q8xqxPBm17O,0.347
7DUGRxCf9NFJffb5Eei8Ar,0.913,https://api.spotify.com/v1/audio-analysis/7DUGRxCf9NFJffb5Eei8Ar,0.493,447560,0.0421,0.173,2,0.0777,-18.071,1,0.0347,102.074,4,https://api.spotify.com/v1/tracks/7DUGRxCf9NFJffb5Eei8Ar,audio_features,spotify:track:7DUGRxCf9NFJffb5Eei8Ar,0.172
0wvbb2MxlokwqSvbeoOOHv,0.993,https://api.spotify.com/v1/audio-analysis/0wvbb2MxlokwqSvbeoOOHv,0.511,77533,0.00211,0.982,3,0.113,-24.812,0,0.195,107.949,5,https://api.spotify.com/v1/tracks/0wvbb2MxlokwqSvbeoOOHv,audio_features,spotify:track:0wvbb2MxlokwqSvbeoOOHv,0.255
4USi5QgbTjY3n7hy4WU6E1,0.674,https://api.spotify.com/v1/audio-analysis/4USi5QgbTjY3n7hy4WU6E1,0.486,449093,0.619,0.891,5,0.106,-8.844,0,0.029,129.528,4,https://api.spotify.com/v1/tracks/4USi5QgbTjY3n7hy4WU6E1,audio_features,spotify:track:4USi5QgbTjY3n7hy4WU6E1,0.48
2h0pv8wU8UakPCzmcZSuXE,0.995,https://api.spotify.com/v1/audio-analysis/2h0pv8wU8UakPCzmcZSuXE,0.331,206213,0.139,0.899,9,0.098,-23.715,1,0.036,125.645,5,https://api.spotify.com/v1/tracks/2h0pv8wU8UakPCzmcZSuXE,audio_features,spotify:track:2h0pv8wU8UakPCzmcZSuXE,0.315
6cjjUuY51c5SwTABCVPSYH,0.53,https://api.spotify.com/v1/audio-analysis/6cjjUuY51c5SwTABCVPSYH,0.617,143507,0.497,0.00662,5,0.0767,-14.132,1,0.0471,105.943,4,https://api.spotify.com/v1/tracks/6cjjUuY51c5SwTABCVPSYH,audio_features,spotify:track:6cjjUuY51c5SwTABCVPSYH,0.809
0IffIW3eyCx9aZ36IqOu5o,0.985,https://api.spotify.com/v1/audio-analysis/0IffIW3eyCx9aZ36IqOu5o,0.34,414240,0.0837,0.761,3,0.0945,-12.072,1,0.042,138.689,3,https://api.spotify.com/v1/tracks/0IffIW3eyCx9aZ36IqOu5o,audio_features,spotify:track:0IffIW3eyCx9aZ36IqOu5o,0.119
3HYvS1Dizyfr0b4Xz75hs3,0.728,https://api.spotify.com/v1/audio-analysis/3HYvS1Dizyfr0b4Xz75hs3,0.655,120853,0.39,0.0,3,0.229,-11.045,1,0.0636,94.533,4,https://api.spotify.com/v1/tracks/3HYvS1Dizyfr0b4Xz75hs3,audio_features,spotify:track:3HYvS1Dizyfr0b4Xz75hs3,0.681
4flLgpI2uqoxGPMIq36Im8,0.781,https://api.spotify.com/v1/audio-analysis/4flLgpI2uqoxGPMIq36Im8,0.43,787533,0.409,0.295,8,0.191,-14.618,1,0.0886,121.754,4,https://api.spotify.com/v1/tracks/4flLgpI2uqoxGPMIq36Im8,audio_features,spotify:track:4flLgpI2uqoxGPMIq36Im8,0.23
3AeIbfjydFf46N27feEFri,0.972,https://api.spotify.com/v1/audio-analysis/3AeIbfjydFf46N27feEFri,0.329,246067,0.0317,0.939,5,0.147,-21.514,0,0.0441,75.844,4,https://api.spotify.com/v1/tracks/3AeIbfjydFf46N27feEFri,audio_features,spotify:track:3AeIbfjydFf46N27feEFri,0.267
4CZfPaDW5madfScpZl0nDU,0.99,https://api.spotify.com/v1/audio-analysis/4CZfPaDW5madfScpZl0nDU,0.508,174000,0.15,0.899,5,0.144,-20.844,1,0.0418,173.36,3,https://api.spotify.com/v1/tracks/4CZfPaDW5madfScpZl0nDU,audio_features,spotify:track:4CZfPaDW5madfScpZl0nDU,0.252
0ADAFZE0bYIuaIyPNFl3LE,0.989,https://api.spotify.com/v1/audio-analysis/0ADAFZE0bYIuaIyPNFl3LE,0.443,172293,0.0711,0.894,1,0.101,-20.146,1,0.0486,175.02,4,https://api.spotify.com/v1/tracks/0ADAFZE0bYIuaIyPNFl3LE,audio_features,spotify:track:0ADAFZE0bYIuaIyPNFl3LE,0.596
4zxd4tiXPlWMqoJltbVTbE,0.912,https://api.spotify.com/v1/audio-analysis/4zxd4tiXPlWMqoJltbVTbE,0.485,284560,0.144,0.000114,10,0.0965,-12.824,1,0.0362,86.143,4,https://api.spotify.com/v1/tracks/4zxd4tiXPlWMqoJltbVTbE,audio_features,spotify:track:4zxd4tiXPlWMqoJltbVTbE,0.246
70fy8xF2Oyr49yTi2MvHc7,0.312,https://api.spotify.com/v1/audio-analysis/70fy8xF2Oyr49yTi2MvHc7,0.688,242160,0.375,8.87e-05,8,0.183,-9.303,1,0.0596,110.093,4,https://api.spotify.com/v1/tracks/70fy8xF2Oyr49yTi2MvHc7,audio_features,spotify:track:70fy8xF2Oyr49yTi2MvHc7,0.73
0Qqep9abOtBxR7TAt59MDF,0.528,https://api.spotify.com/v1/audio-analysis/0Qqep9abOtBxR7TAt59MDF,0.482,304080,0.691,0.812,10,0.148,-11.539,0,0.0395,108.432,3,https://api.spotify.com/v1/tracks/0Qqep9abOtBxR7TAt59MDF,audio_features,spotify:track:0Qqep9abOtBxR7TAt59MDF,0.541
53E4C9Ok06r1uGd6kOFkAs,0.53,https://api.spotify.com/v1/audio-analysis/53E4C9Ok06r1uGd6kOFkAs,0.53,748680,0.174,0.473,1,0.123,-19.832,1,0.0428,129.727,4,https://api.spotify.com/v1/tracks/53E4C9Ok06r1uGd6kOFkAs,audio_features,spotify:track:53E4C9Ok06r1uGd6kOFkAs,0.285
6TkNbkFSdxJXm0AoHAgGDd,0.75,https://api.spotify.com/v1/audio-analysis/6TkNbkFSdxJXm0AoHAgGDd,0.693,190680,0.258,0.0534,5,0.27,-14.618,0,0.0323,70.447,4,https://api.spotify.com/v1/tracks/6TkNbkFSdxJXm0AoHAgGDd,audio_features,spotify:track:6TkNbkFSdxJXm0AoHAgGDd,0.615
5MjAGtm2ihbBK9G30ZN3Ju,0.918,https://api.spotify.com/v1/audio-analysis/5MjAGtm2ihbBK9G30ZN3Ju,0.549,187693,0.169,0.0,9,0.159,-13.433,0,0.0779,79.318,4,https://api.spotify.com/v1/tracks/5MjAGtm2ihbBK9G30ZN3Ju,audio_features,spotify:track:5MjAGtm2ihbBK9G30ZN3Ju,0.36
1gAwmiCi0007bdxKCwR7TK,0.454,https://api.spotify.com/v1/audio-analysis/1gAwmiCi0007bdxKCwR7TK,0.761,267267,0.59,0.00933,10,0.0926,-10.274,1,0.0449,158.053,4,https://api.spotify.com/v1/tracks/1gAwmiCi0007bdxKCwR7TK,audio_features,spotify:track:1gAwmiCi0007bdxKCwR7TK,0.895
3l2pObHGPzGmgRWDlAbUJN,0.49,https://api.spotify.com/v1/audio-analysis/3l2pObHGPzGmgRWDlAbUJN,0.652,351427,0.515,0.14,7,0.962,-19.55,1,0.118,143.004,4,https://api.spotify.com/v1/tracks/3l2pObHGPzGmgRWDlAbUJN,audio_features,spotify:track:3l2pObHGPzGmgRWDlAbUJN,0.645
2x91iJc0UkFcjRMEZ2CoWB,0.703,https://api.spotify.com/v1/audio-analysis/2x91iJc0UkFcjRMEZ2CoWB,0.638,586400,0.186,0.00103,8,0.118,-15.831,1,0.0347,128.372,4,https://api.spotify.com/v1/tracks/2x91iJc0UkFcjRMEZ2CoWB,audio_features,spotify:track:2x91iJc0UkFcjRMEZ2CoWB,0.498
6DjOS2PYRPQ8amyhSpdErX,0.98,https://api.spotify.com/v1/audio-analysis/6DjOS2PYRPQ8amyhSpdErX,0.517,152960,0.431,0.856,8,0.0945,-9.537,1,0.0551,203.05,4,https://api.spotify.com/v1/tracks/6DjOS2PYRPQ8amyhSpdErX,audio_features,spotify:track:6DjOS2PYRPQ8amyhSpdErX,0.892
3qPQxLOF4cAi7rvHUn4cqE,0.933,https://api.spotify.com/v1/audio-analysis/3qPQxLOF4cAi7rvHUn4cqE,0.58,196627,0.47,0.743,9,0.098,-8.787,0,0.168,202.376,4,https://api.spotify.com/v1/tracks/3qPQxLOF4cAi7rvHUn4cqE,audio_features,spotify:track:3qPQxLOF4cAi7rvHUn4cqE,0.738
2VNuGy6fugKMyujKri5Elm,0.844,https://api.spotify.com/v1/audio-analysis/2VNuGy6fugKMyujKri5Elm,0.256,304440,0.157,0.192,5,0.12,-17.728,1,0.0342,81.595,3,https://api.spotify.com/v1/tracks/2VNuGy6fugKMyujKri5Elm,audio_features,spotify:track:2VNuGy6fugKMyujKri5Elm,0.145
6BGu9IJlUza0h7YrTWElnD,0.826,https://api.spotify.com/v1/audio-analysis/6BGu9IJlUza0h7YrTWElnD,0.568,205973,0.122,0.00136,0,0.0755,-10.547,1,0.0702,70.775,4,https://api.spotify.com/v1/tracks/6BGu9IJlUza0h7YrTWElnD,audio_features,spotify:track:6BGu9IJlUza0h7YrTWElnD,0.325
64hIGVT0pT44TP0PGGZ2aU,0.804,https://api.spotify.com/v1/audio-analysis/64hIGVT0pT44TP0PGGZ2aU,0.423,192077,0.397,0.806,0,0.165,-14.851,1,0.0447,85.478,3,https://api.spotify.com/v1/tracks/64hIGVT0pT44TP0PGGZ2aU,audio_features,spotify:track:64hIGVT0pT44TP0PGGZ2aU,0.544
6dRx7OUXfvosnXG3g9lWGi,0.899,https://api.spotify.com/v1/audio-analysis/6dRx7OUXfvosnXG3g9lWGi,0.349,566133,0.0219,0.12,2,0.0906,-21.065,0,0.0425,177.92,3,https://api.spotify.com/v1/tracks/6dRx7OUXfvosnXG3g9lWGi,audio_features,spotify:track:6dRx7OUXfvosnXG3g9lWGi,0.224
4YpXSKVrp8jhI7EAPV1xpF,0.0278,https://api.spotify.com/v1/audio-analysis/4YpXSKVrp8jhI7EAPV1xpF,0.393,403365,0.912,0.872,11,0.906,-8.285,0,0.117,129.86,4,https://api.spotify.com/v1/tracks/4YpXSKVrp8jhI7EAPV1xpF,audio_features,spotify:track:4YpXSKVrp8jhI7EAPV1xpF,0.537
2VzRmb0GCPDBv6FddHGu7s,0.496,https://api.spotify.com/v1/audio-analysis/2VzRmb0GCPDBv6FddHGu7s,0.465,504867,0.644,0.179,8,0.176,-7.646,1,0.106,81.894,4,https://api.spotify.com/v1/tracks/2VzRmb0GCPDBv6FddHGu7s,audio_features,spotify:track:2VzRmb0GCPDBv6FddHGu7s,0.355
0fXVCUQrwQTv9397VjP6yU,0.46,https://api.spotify.com/v1/audio-analysis/0fXVCUQrwQTv9397VjP6yU,0.497,426484,0.282,0.817,9,0.116,-20.452,0,0.0644,142.581,4,https://api.spotify.com/v1/tracks/0fXVCUQrwQTv9397VjP6yU,audio_features,spotify:track:0fXVCUQrwQTv9397VjP6yU,0.368
6ybViy2qrO9sIi41EgRJgx,0.883,https://api.spotify.com/v1/audio-analysis/6ybViy2qrO9sIi41EgRJgx,0.732,186147,0.198,1.1e-05,5,0.0659,-11.775,1,0.028,88.174,4,https://api.spotify.com/v1/tracks/6ybViy2qrO9sIi41EgRJgx,audio_features,spotify:track:6ybViy2qrO9sIi41EgRJgx,0.618
6ffJxrVKkPVW4hiRoiteB2,0.99,https://api.spotify.com/v1/audio-analysis/6ffJxrVKkPVW4hiRoiteB2,0.652,213387,0.171,0.864,7,0.158,-16.1,1,0.0569,118.883,4,https://api.spotify.com/v1/tracks/6ffJxrVKkPVW4hiRoiteB2,audio_features,spotify:track:6ffJxrVKkPVW4hiRoiteB2,0.562
6MTgCiralWjgYruZgqJt3Z,0.268,https://api.spotify.com/v1/audio-analysis/6MTgCiralWjgYruZgqJt3Z,0.55,399987,0.843,0.11,10,0.157,-7.321,1,0.0891,94.964,4,https://api.spotify.com/v1/tracks/6MTgCiralWjgYruZgqJt3Z,audio_features,spotify:track:6MTgCiralWjgYruZgqJt3Z,0.478
1OGwtlps3T1Fo70q6zZUAs,0.608,https://api.spotify.com/v1/audio-analysis/1OGwtlps3T1Fo70q6zZUAs,0.523,287440,0.667,0.0227,8,0.332,-7.283,1,0.0682,108.162,4,https://api.spotify.com/v1/tracks/1OGwtlps3T1Fo70q6zZUAs,audio_features,spotify:track:1OGwtlps3T1Fo70q6zZUAs,0.665
796NTbUTaySCOVqvV2XIuB,0.892,https://api.spotify.com/v1/audio-analysis/796NTbUTaySCOVqvV2XIuB,0.522,265920,0.192,0.855,7,0.108,-18.258,1,0.0492,139.589,4,https://api.spotify.com/v1/tracks/796NTbUTaySCOVqvV2XIuB,audio_features,spotify:track:796NTbUTaySCOVqvV2XIuB,0.29
2oEvw0AfrT2fPNpEnBwVml,0.995,https://api.spotify.com/v1/audio-analysis/2oEvw0AfrT2fPNpEnBwVml,0.384,280027,0.036,0.94,0,0.13,-25.958,0,0.0449,172.997,3,https://api.spotify.com/v1/tracks/2oEvw0AfrT2fPNpEnBwVml,audio_features,spotify:track:2oEvw0AfrT2fPNpEnBwVml,0.116
6yAPBF2E4QfcitKoKRiovS,0.444,https://api.spotify.com/v1/audio-analysis/6yAPBF2E4QfcitKoKRiovS,0.793,202470,0.449,0.917,7,0.0632,-11.815,0,0.0293,108.042,4,https://api.spotify.com/v1/tracks/6yAPBF2E4QfcitKoKRiovS,audio_features,spotify:track:6yAPBF2E4QfcitKoKRiovS,0.536
1pkGuASzBeTCbP5J5FJARh,0.932,https://api.spotify.com/v1/audio-analysis/1pkGuASzBeTCbP5J5FJARh,0.465,213360,0.0697,1.16e-05,1,0.124,-21.555,1,0.0363,82.321,4,https://api.spotify.com/v1/tracks/1pkGuASzBeTCbP5J5FJARh,audio_features,spotify:track:1pkGuASzBeTCbP5J5FJARh,0.235
1cpANF6zMBoFoxkoIjZHjv,0.993,https://api.spotify.com/v1/audio-analysis/1cpANF6zMBoFoxkoIjZHjv,0.478,324200,0.0294,0.948,0,0.105,-25.319,1,0.0453,124.307,3,https://api.spotify.com/v1/tracks/1cpANF6zMBoFoxkoIjZHjv,audio_features,spotify:track:1cpANF6zMBoFoxkoIjZHjv,0.148
2d64G7VaZdHQuAquz5HQNu,0.633,https://api.spotify.com/v1/audio-analysis/2d64G7VaZdHQuAquz5HQNu,0.643,183893,0.175,4.24e-05,5,0.143,-16.813,0,0.0391,78.031,4,https://api.spotify.com/v1/tracks/2d64G7VaZdHQuAquz5HQNu,audio_features,spotify:track:2d64G7VaZdHQuAquz5HQNu,0.642
0MmNrhvLcoWjo7AOr0vgka,0.787,https://api.spotify.com/v1/audio-analysis/0MmNrhvLcoWjo7AOr0vgka,0.496,185453,0.388,0.939,8,0.167,-14.177,1,0.0382,81.772,4,https://api.spotify.com/v1/tracks/0MmNrhvLcoWjo7AOr0vgka,audio_features,spotify:track:0MmNrhvLcoWjo7AOr0vgka,0.694
4IVyX0UJzGyUk0MLiz1jVJ,0.844,https://api.spotify.com/v1/audio-analysis/4IVyX0UJzGyUk0MLiz1jVJ,0.617,258960,0.16,0.00019,5,0.139,-16.934,0,0.0471,124.433,4,https://api.spotify.com/v1/tracks/4IVyX0UJzGyUk0MLiz1jVJ,audio_features,spotify:track:4IVyX0UJzGyUk0MLiz1jVJ,0.466
0Y6WjYBWld3reWsTMT8FTd,0.871,https://api.spotify.com/v1/audio-analysis/0Y6WjYBWld3reWsTMT8FTd,0.421,265320,0.0867,0.429,0,0.115,-18.732,1,0.037,95.438,4,https://api.spotify.com/v1/tracks/0Y6WjYBWld3reWsTMT8FTd,audio_features,spotify:track:0Y6WjYBWld3reWsTMT8FTd,0.07
3MC79TErHHp9FODo2ErBQ1,0.957,https://api.spotify.com/v1/audio-analysis/3MC79TErHHp9FODo2ErBQ1,0.741,158013,0.572,0.707,9,0.107,-9.415,1,0.0456,112.832,4,https://api.spotify.com/v1/tracks/3MC79TErHHp9FODo2ErBQ1,audio_features,spotify:track:3MC79TErHHp9FODo2ErBQ1,0.96
3Ysj0cl3Jlb6Ysp6um8QI7,0.801,https://api.spotify.com/v1/audio-analysis/3Ysj0cl3Jlb6Ysp6um8QI7,0.665,368747,0.359,0.106,1,0.145,-8.887,1,0.0326,111.639,4,https://api.spotify.com/v1/tracks/3Ysj0cl3Jlb6Ysp6um8QI7,audio_features,spotify:track:3Ysj0cl3Jlb6Ysp6um8QI7,0.4
3hC0YDVQICezAWyMjzaQSK,0.919,https://api.spotify.com/v1/audio-analysis/3hC0YDVQICezAWyMjzaQSK,0.492,182560,0.236,5.43e-05,5,0.114,-11.874,1,0.0367,135.513,4,https://api.spotify.com/v1/tracks/3hC0YDVQICezAWyMjzaQSK,audio_features,spotify:track:3hC0YDVQICezAWyMjzaQSK,0.546
1wHKgpL6wb7V922tOJCIl3,0.684,https://api.spotify.com/v1/audio-analysis/1wHKgpL6wb7V922tOJCIl3,0.402,275333,0.206,0.00135,5,0.107,-19.784,0,0.0465,168.31,4,https://api.spotify.com/v1/tracks/1wHKgpL6wb7V922tOJCIl3,audio_features,spotify:track:1wHKgpL6wb7V922tOJCIl3,0.427
6wwbh1JrF8ThylMDet0EYX,0.388,https://api.spotify.com/v1/audio-analysis/6wwbh1JrF8ThylMDet0EYX,0.622,227373,0.616,0.0014,5,0.0936,-7.356,0,0.0288,114.925,4,https://api.spotify.com/v1/tracks/6wwbh1JrF8ThylMDet0EYX,audio_features,spotify:track:6wwbh1JrF8ThylMDet0EYX,0.581
4Gl2Ik9qLQK3EcaSl6XLKF,0.686,https://api.spotify.com/v1/audio-analysis/4Gl2Ik9qLQK3EcaSl6XLKF,0.609,195867,0.411,0.0,6,0.117,-12.39,1,0.049,116.294,4,https://api.spotify.com/v1/tracks/4Gl2Ik9qLQK3EcaSl6XLKF,audio_features,spotify:track:4Gl2Ik9qLQK3EcaSl6XLKF,0.748
3xAXSXOjOGs8Uk8Djp2BAw,0.831,https://api.spotify.com/v1/audio-analysis/3xAXSXOjOGs8Uk8Djp2BAw,0.551,147560,0.304,0.0,6,0.0907,-9.711,1,0.0645,128.974,4,https://api.spotify.com/v1/tracks/3xAXSXOjOGs8Uk8Djp2BAw,audio_features,spotify:track:3xAXSXOjOGs8Uk8Djp2BAw,0.559
564Khg2mzPja306jcif1rI,0.884,https://api.spotify.com/v1/audio-analysis/564Khg2mzPja306jcif1rI,0.536,526827,0.249,0.854,0,0.123,-14.381,0,0.0431,116.289,4,https://api.spotify.com/v1/tracks/564Khg2mzPja306jcif1rI,audio_features,spotify:track:564Khg2mzPja306jcif1rI,0.35
3afeZ81GDy59tATovKyH6Z,0.737,https://api.spotify.com/v1/audio-analysis/3afeZ81GDy59tATovKyH6Z,0.578,225200,0.438,0.00877,2,0.097,-11.483,0,0.0696,89.083,4,https://api.spotify.com/v1/tracks/3afeZ81GDy59tATovKyH6Z,audio_features,spotify:track:3afeZ81GDy59tATovKyH6Z,0.79
18ctQdpMkrAxcdCOnqeIOv,0.0678,https://api.spotify.com/v1/audio-analysis/18ctQdpMkrAxcdCOnqeIOv,0.601,230787,0.805,0.865,1,0.0237,-8.414,1,0.0395,122.315,4,https://api.spotify.com/v1/tracks/18ctQdpMkrAxcdCOnqeIOv,audio_features,spotify:track:18ctQdpMkrAxcdCOnqeIOv,0.819
3KSlf0oOA2SLUd9WithXy9,0.964,https://api.spotify.com/v1/audio-analysis/3KSlf0oOA2SLUd9WithXy9,0.605,285000,0.0223,0.907,1,0.0851,-22.559,1,0.0499,67.851,4,https://api.spotify.com/v1/tracks/3KSlf0oOA2SLUd9WithXy9,audio_features,spotify:track:3KSlf0oOA2SLUd9WithXy9,0.223
0b9jIWGchhRtF9XTF9labn,0.967,https://api.spotify.com/v1/audio-analysis/0b9jIWGchhRtF9XTF9labn,0.414,115213,0.0545,0.728,2,0.0858,-15.309,1,0.0337,100.007,4,https://api.spotify.com/v1/tracks/0b9jIWGchhRtF9XTF9labn,audio_features,spotify:track:0b9jIWGchhRtF9XTF9labn,0.0828
1UdkQHQZs7pMWLpZBDVRxl,0.993,https://api.spotify.com/v1/audio-analysis/1UdkQHQZs7pMWLpZBDVRxl,0.491,152267,0.126,0.916,7,0.127,-22.607,1,0.0371,108.924,4,https://api.spotify.com/v1/tracks/1UdkQHQZs7pMWLpZBDVRxl,audio_features,spotify:track:1UdkQHQZs7pMWLpZBDVRxl,0.349
1CFpxBiLtcnBVIbnmAJCBk,0.815,https://api.spotify.com/v1/audio-analysis/1CFpxBiLtcnBVIbnmAJCBk,0.649,214867,0.365,0.0,3,0.117,-14.807,1,0.116,143.639,4,https://api.spotify.com/v1/tracks/1CFpxBiLtcnBVIbnmAJCBk,audio_features,spotify:track:1CFpxBiLtcnBVIbnmAJCBk,0.501
6Zt7JInOOOCdLwdAYvPDDu,0.848,https://api.spotify.com/v1/audio-analysis/6Zt7JInOOOCdLwdAYvPDDu,0.597,211255,0.193,5.84e-06,10,0.123,-13.165,1,0.0284,87.31,4,https://api.spotify.com/v1/tracks/6Zt7JInOOOCdLwdAYvPDDu,audio_features,spotify:track:6Zt7JInOOOCdLwdAYvPDDu,0.258
6lgkhf5XLGA2wvgFeTy2cq,0.76,https://api.spotify.com/v1/audio-analysis/6lgkhf5XLGA2wvgFeTy2cq,0.457,354067,0.498,0.000631,5,0.0858,-7.74,0,0.037,158.114,3,https://api.spotify.com/v1/tracks/6lgkhf5XLGA2wvgFeTy2cq,audio_features,spotify:track:6lgkhf5XLGA2wvgFeTy2cq,0.367
6mdPYIJvkTjFt6k5KeKRVB,0.905,https://api.spotify.com/v1/audio-analysis/6mdPYIJvkTjFt6k5KeKRVB,0.415,156307,0.0187,0.194,10,0.0979,-20.209,1,0.0363,111.42,4,https://api.spotify.com/v1/tracks/6mdPYIJvkTjFt6k5KeKRVB,audio_features,spotify:track:6mdPYIJvkTjFt6k5KeKRVB,0.14
55GovtDfcoF4YyitVEcbg5,0.852,https://api.spotify.com/v1/audio-analysis/55GovtDfcoF4YyitVEcbg5,0.534,309640,0.128,0.163,8,0.171,-16.076,1,0.0412,89.782,4,https://api.spotify.com/v1/tracks/55GovtDfcoF4YyitVEcbg5,audio_features,spotify:track:55GovtDfcoF4YyitVEcbg5,0.347
0488kXJ1YnLMrrM1ssJnev,0.572,https://api.spotify.com/v1/audio-analysis/0488kXJ1YnLMrrM1ssJnev,0.698,385467,0.278,0.0233,5,0.105,-15.425,1,0.0508,81.079,4,https://api.spotify.com/v1/tracks/0488kXJ1YnLMrrM1ssJnev,audio_features,spotify:track:0488kXJ1YnLMrrM1ssJnev,0.77
